question_id,dataset,latency_total,latency_decomposer,latency_retriever,latency_reasoner,latency_critic
2hop__157376_643670,musique,9.9883837999987,0.0,0.0,0.0,0.0
3hop1__823336_228453_86925,musique,13.269623000000138,0.0,0.0,0.0,0.0
2hop__59612_42352,musique,16.662640100003046,0.0,0.0,0.0,0.0
3hop1__768500_730460_70315,musique,13.748965899998439,0.0,0.0,0.0,0.0
3hop1__127821_157828_162309,musique,14.798239799998555,0.0,0.0,0.0,0.0
4hop1__15567_59747_211319_557671,musique,13.981270200001745,0.0,0.0,0.0,0.0
2hop__96096_78606,musique,14.753233999999793,0.0,0.0,0.0,0.0
4hop1__58323_375563_161848_61344,musique,13.283107700000983,0.0,0.0,0.0,0.0
2hop__776637_87295,musique,13.278768399999535,0.0,0.0,0.0,0.0
4hop1__752321_153080_159767_81096,musique,14.320297300000675,0.0,0.0,0.0,0.0
3hop1__161507_160713_77246,musique,27.43715280000106,0.0,0.0,0.0,0.0
2hop__84937_21969,musique,12.618389100000059,0.0,0.0,0.0,0.0
4hop1__130623_32392_823060_610794,musique,12.987565899999026,0.0,0.0,0.0,0.0
3hop2__132957_483843_40768,musique,17.042194699999527,0.0,0.0,0.0,0.0
2hop__198650_84856,musique,18.241158100001485,0.0,0.0,0.0,0.0
2hop__631139_75487,musique,13.504070299997693,0.0,0.0,0.0,0.0
2hop__223823_29898,musique,10.854693099998258,0.0,0.0,0.0,0.0
3hop2__607269_223623_162182,musique,12.28174609999769,0.0,0.0,0.0,0.0
2hop__189094_612080,musique,9.423984099998052,0.0,0.0,0.0,0.0
3hop1__84887_538202_84283,musique,15.273007699997834,0.0,0.0,0.0,0.0
3hop1__305282_282081_10972,musique,12.024359800001548,0.0,0.0,0.0,0.0
2hop__199513_801817,musique,8.954503099997964,0.0,0.0,0.0,0.0
2hop__80637_19033,musique,14.85177819999808,0.0,0.0,0.0,0.0
3hop1__133292_40769_64047,musique,14.545404500000586,0.0,0.0,0.0,0.0
3hop1__857_846_7810,musique,15.75068470000042,0.0,0.0,0.0,0.0
4hop2__161602_426860_88460_126088,musique,14.239537299999938,0.0,0.0,0.0,0.0
2hop__669160_139339,musique,16.051637100001244,0.0,0.0,0.0,0.0
2hop__734582_74481,musique,11.95534039999984,0.0,0.0,0.0,0.0
2hop__156085_436709,musique,21.269207399996958,0.0,0.0,0.0,0.0
2hop__137061_45752,musique,12.714765600001556,0.0,0.0,0.0,0.0
2hop__67660_67223,musique,11.780608400000347,0.0,0.0,0.0,0.0
2hop__252521_80650,musique,13.176637699998537,0.0,0.0,0.0,0.0
2hop__58691_192417,musique,13.019437499999185,0.0,0.0,0.0,0.0
3hop2__304722_203717_63959,musique,19.954715899999428,0.0,0.0,0.0,0.0
2hop__450600_158262,musique,19.47594089999984,0.0,0.0,0.0,0.0
2hop__194532_57594,musique,12.935640700001386,0.0,0.0,0.0,0.0
4hop1__9002_698949_157828_239539,musique,14.23925710000185,0.0,0.0,0.0,0.0
3hop1__374018_160713_77246,musique,23.302801400001044,0.0,0.0,0.0,0.0
2hop__268084_78303,musique,14.020802099999855,0.0,0.0,0.0,0.0
4hop3__661103_698586_1926_54362,musique,11.529661499997019,0.0,0.0,0.0,0.0
4hop3__373573_132409_146285_35031,musique,11.69810079999661,0.0,0.0,0.0,0.0
3hop1__104996_160713_77246,musique,28.224992499999644,0.0,0.0,0.0,0.0
2hop__10017_18974,musique,13.976137699999526,0.0,0.0,0.0,0.0
3hop1__120881_2053_52946,musique,15.823962200000096,0.0,0.0,0.0,0.0
2hop__735014_83837,musique,13.079558799996448,0.0,0.0,0.0,0.0
